original,normalized,count,qcet_id
hedge correctness,Appropriateness (outputs as a whole),1,QEG-w-2
harmoniousness,Coherence,1,QOG-c-3
hate speech presence,Absence of Toxic / Harmful Content,1,QOC-c-2
image necessity,__DROP__,1,AUX-Other
humanlike tone,Humanlikeness,1,QOG-w-4
human direction accuracy,Absence of Omissions (relative to input),1,QIC-c-1
human judgment,Overall Quality / Preference,1,AUX-OverallQuality
image consistency,Consistency with Input,1,QIC-c-3
image description quality,Quality as Explanation of Input,1,QIG-w-3
implicit support,Absence of Bias / Stereotypes,1,QEC-c-3
image-audio matching,Consistency with Input,1,QIC-c-3
image-context matching (overall),Relevance to Input,1,QIG-c-3
image-sharing rationale relevance,Relevance to Input,1,QIG-c-3
implicit values,Absence of Bias / Stereotypes,1,QEC-c-3
identification of harm in prompt,Classification Accuracy,1,QTC-w-1
identifying correct answers,Degree to which Output Answers Question in Input,1,QIG-w-2
image-text matching (immediate),Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
impact on likelihood assessment,Effect on User Opinion,1,QEF-w-6
imperceptibility,Non-AI Likeness,1,QOG-w-4.2
implication understanding,Understandability,1,QOG-w-5
implicit relation inference,Semantic Correctness,1,QOC-c-1
identity fusion level,__DROP__,1,AUX-Other
identity presence,Detectability of Speaker/Author Trait,1,QEF-w-5
identity-related assumptions,Absence of Bias / Stereotypes,1,QEC-c-3
idioms usage,Naturalness (form),1,QEG-f-1
inconsistency detection,__DROP__,1,AUX-Other
inconsistent,Internal Consistency of Outputs,1,QOG-c-4
inconsistent naming,Internal Consistency of Outputs,1,QOG-c-4
improvement of revised rationale,Goodness as Explanation of System Behaviour,1,QEG-w-4
inclusion of repeated words,Nonredundancy (form),1,QOG-f-1
inclusivity,Absence of Bias / Stereotypes,1,QEC-c-3
incomplete correction,Correctness of Outputs (outputs as a whole),1,QOC-w-1
inappropriate clauses,Appropriateness (content/meaning),1,QEG-c-2
inclination,__DROP__,1,AUX-Other
includes suggestion,Absence of Omissions (relative to input),1,QIC-c-1
inclusion of people names,Absence of Omissions (relative to input),1,QIC-c-1
implicitness,Poeticness/Non-poeticness (content/meaning),1,QOF-c-2
imply intent,__DROP__,1,AUX-Other
importance of tree layers,__DROP__,1,AUX-Other
improvement in test scores,Multi-task Performance,1,QEG-w-9
incomplete discourse,Absence of Omissions (relative to input),1,QIC-c-1
incomplete explanation,Absence of Omissions (relative to input),1,QIC-c-1
incomplete thoughts,Absence of Omissions (relative to input),1,QIC-c-1
incomplete/incorrect perturbation,__DROP__,1,AUX-Other
infeasibility,Usefulness for Task/Information Need,1,QEG-w-3.1
inferability from source,Relevance to Input,1,QIG-c-3
inferential strategies,__DROP__,1,AUX-Other
inflection errors,Grammaticality,1,QOC-f-1
influence of gender,Absence of Bias / Stereotypes,1,QEC-c-3
informal tone,Formality/Informality,1,QOF-f-4
incorrectly unperturbed,Correctness of Outputs (outputs as a whole),1,QOC-w-1
inefficiencies,Nonredundancy (output as a whole),1,QOG-w-1
information change,Absence of Additions (relative to input),1,QIC-c-2
incorrect fact merging,Factual Truth,1,QEC-c-1
incorrect coreference,Semantic Correctness,1,QOC-c-1
incorrect discourse,Semantic Correctness,1,QOC-c-1
incorrect words,Correctness of Outputs (outputs as a whole),1,QOC-w-1
integrity of coding prompts,Consistency with Input,1,QIC-c-3
intensity discrimination,__DROP__,1,AUX-Other
instruction validity,Consistency with Input,1,QIC-c-3
informativeness (image),Informativeness,1,QOG-c-2
informativeness (quiz score),Informativeness,1,QOG-c-2
ingroup language,Appropriateness (form),1,QEG-f-2
input repetition,Nonredundancy (output as a whole),1,QOG-w-1
input-task correspondence,Relevance to Input,1,QIG-c-3
instruction disambiguation,Appropriateness of System Response Type,1,QIG-f-1
instruction maliciousness,Refusal Appropriateness,1,QEC-w-2
information gain,Informativeness,1,QOG-c-2
information similarity,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
inter-annotator agreement (Cohen's kappa),__DROP__,1,AUX-Other
interaction patterns,__DROP__,1,AUX-Other
interpretation coverage,Absence of Omissions (relative to input),1,QIC-c-1
interpretation selection,__DROP__,1,AUX-Other
intent matching,Consistency with Input,1,QIC-c-3
intent similarity,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
intention,__DROP__,1,AUX-Other
intrinsically hallucinated,Factual Truth,1,QEC-c-1
intuition,Understandability,1,QOG-w-5
item fit to ability definition,__DROP__,1,AUX-Other
interchangeable step detection,__DROP__,1,AUX-Other
internal spacing,__DROP__,1,AUX-Other
interpersonal ability selection,__DROP__,1,AUX-Other
interpretation accuracy,Semantic Correctness,1,QOC-c-1
label flip,__DROP__,1,AUX-Other
label flipping,__DROP__,1,AUX-Other
label selection,Classification Accuracy,1,QTC-w-1
language errors,Correctness of Outputs (outputs as a whole),1,QOC-w-1
knowledge conveyance,Understandability,1,QOG-w-5
knowledge engagement,Engagingness/Interestingness,1,QEF-w-10
knowledge precision,Factual Truth,1,QEC-c-1
label appropriateness,Appropriateness (form),1,QEG-f-2
label assignment agreement,Classification Accuracy,1,QTC-w-1
joy,Effect on User Emotion,1,QEF-w-3
judgment correctness,Factual Truth,1,QEC-c-1
justification correctness,Factual Truth,1,QEC-c-1
key details,Absence of Omissions (relative to input),1,QIC-c-1
language switching,__DROP__,1,AUX-Other
learning efficiency,__DROP__,1,AUX-Other
learning effort,__DROP__,1,AUX-Other
learning gains,Usefulness for Task/Information Need,1,QEG-w-3.1
layness,Appropriateness (outputs as a whole),1,QEG-w-2
layout quality,Appropriateness (form),1,QEG-f-2
layout similarity,Similarity/Dissimilarity to Non-target Reference (form),1,QEF-f-1
legal clarity,Clarity,1,QOG-w-5.1
legal correctness,Factual Truth,1,QEC-c-1
legality,Factual Truth,1,QEC-c-1
language familiarity,Naturalness (outputs as a whole),1,QEG-w-1
label time,__DROP__,1,AUX-Other
lack of detail,Informativeness,1,QOG-c-2
lack of explanation,Quality as Explanation of Input,1,QIG-w-3
learning objective achievement,Usefulness for Task/Information Need,1,QEG-w-3.1
lemmatization,__DROP__,1,AUX-Other
level_of_resources,__DROP__,1,AUX-Other
lexical simplification,Control over Complexity/Non-complexity (form),1,QIF-f-1
likelihood of adoption,Effect on User Behaviour,1,QEF-w-2
likelihood of being machine-generated,Non-AI Likeness,1,QOG-w-4.2
likelihood to return,Effect on User Behaviour,1,QEF-w-2
line breaks,Correctness of Outputs (outputs as a whole),1,QOC-w-1
literal translation of keyword,Translation Accuracy,1,QIC-w-1
literal vs figurative usage,Poeticness/Non-poeticness (content/meaning),1,QOF-c-2
liking,User Satisfaction as Affected by Outputs,1,QEG-w-6
local context,Relevance to Input,1,QIG-c-3
locale-sensitivity,Appropriateness (outputs as a whole),1,QEG-w-2
localization error,Factual Truth,1,QEC-c-1
maintainability,System Usability as Affected by Outputs,1,QEG-w-5
major error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
machine-generated identification,__DROP__,1,AUX-Other
machine-paraphrased vs original classification,Classification Accuracy,1,QTC-w-1
long-range relational dependencies,Cohesiveness,1,QOG-c-3.2
logical flaws,Semantic Correctness,1,QOC-c-1
logical necessity,Internal Consistency of Outputs,1,QOG-c-4
loser identification,__DROP__,1,AUX-Other
low tendency,__DROP__,1,AUX-Other
low-correlation,__DROP__,1,AUX-Other
logical and natural-sounding,Naturalness (form),1,QEG-f-1
logical fidelity,Semantic Correctness,1,QOC-c-1
meaning difference,Similarity/Dissimilarity to Non-target Reference (content/meaning),1,QEF-c-1
meaning difference detection,__DROP__,1,AUX-Other
meaning quality,Semantic Correctness,1,QOC-c-1
meaning representation,__DROP__,1,AUX-Other
malicious intent clarity,Detectability of Speaker/Author Trait,1,QEF-w-5
manipulation,Effect on User Opinion,1,QEF-w-6
matching system acts to user acts,Consistency with Input,1,QIC-c-3
math constraint violations,Semantic Correctness,1,QOC-c-1
meaning change,Consistency with Input,1,QIC-c-3
mentioned regions,Absence of Omissions (relative to input),1,QIC-c-1
melody alignment,Form Accuracy,1,QTC-f-1
main ideas,Coverage of Topics (given in input),1,QIC-c-4
main topics,Coverage of Topics (given in input),1,QIC-c-4
makes sense with pattern descriptions,Relative Factual Accuracy,1,QEC-c-2
makes sense with picture,Relative Factual Accuracy,1,QEC-c-2
meaningfulness of entity names,Clarity,1,QOG-w-5.1
medical accuracy,Factual Truth,1,QEC-c-1
medical correctness,Factual Truth,1,QEC-c-1
medical usability,System Usability as Affected by Outputs,1,QEG-w-5
melodiousness,__DROP__,1,AUX-Other
mental discomfort,Effect on User Emotion,1,QEF-w-3
mental effort,Ease of Communication,1,QEG-w-5.1
meter,Poeticness/Non-poeticness (form),1,QOF-f-2
methods for improvement,__DROP__,1,AUX-Other
misused connectives,Grammaticality,1,QOC-f-1
modality alignment,Consistency with Input,1,QIC-c-3
modality engagement,Engagingness/Interestingness,1,QEF-w-10
mis-referencing (quote or attribution),Semantic Correctness,1,QOC-c-1
missing details recover rate,Absence of Omissions (relative to input),1,QIC-c-1
missing evidence,Absence of Omissions (relative to input),1,QIC-c-1
missing key operation,Absence of Omissions (relative to input),1,QIC-c-1
missing name,Absence of Omissions (relative to input),1,QIC-c-1
misgendering corrected,Semantic Correctness,1,QOC-c-1
misleading information,Factual Truth,1,QEC-c-1
misleading/contradictory/irrelevant information,Correctness of Outputs (outputs as a whole),1,QOC-w-1
missing punctuation,Grammaticality,1,QOC-f-1
missed relations,Absence of Omissions (relative to input),1,QIC-c-1
missing arguments,Absence of Omissions (relative to input),1,QIC-c-1
moral saliency,__DROP__,1,AUX-Other
moral_development_stage,__DROP__,1,AUX-Other
modification relevance,Relevance to Input,1,QIG-c-3
mismatch,Complete Target Output Matching,1,QTC-w-3
missed entities,Absence of Omissions (relative to input),1,QIC-c-1
missed facts,Meaning Accuracy,1,QTC-c-1
metrics correctness,Factual Truth,1,QEC-c-1
minimal editing,Ease of Communication,1,QEG-w-5.1
minimizing gaps in inferences,Coherence,1,QOG-c-3
minor error,Correctness of Outputs (outputs as a whole),1,QOC-w-1
mis-referencing (name or entity),Semantic Correctness,1,QOC-c-1
morphological information,__DROP__,1,AUX-Other
modifier usage,Appropriateness (form),1,QEG-f-2
monotonicity,__DROP__,1,AUX-Other
moral appropriateness,Appropriateness (content/meaning),1,QEG-c-2
moral faithfulness,__DROP__,1,AUX-Other
model consistency,Internal Consistency of Outputs,1,QOG-c-4
morphology,Grammaticality,1,QOC-f-1
motive revealed,Informativeness,1,QOG-c-2
multiple answers,__DROP__,1,AUX-Other
music-lyric compatibility,Appropriateness (content/meaning),1,QEG-c-2
musicality,__DROP__,1,AUX-Other
mutual entailment,__DROP__,1,AUX-Other
name helpfulness,Clarity of Referents,1,QEG-w-7
navigation success,Effect on User Behaviour,1,QEF-w-2
multi-reference annotations,__DROP__,1,AUX-Other
narration,__DROP__,1,AUX-Other
narrative flow,Wellorderedness,1,QOG-c-3.1
narrow,__DROP__,1,AUX-Other
necessity of explicitation,__DROP__,1,AUX-Other
neutral/alternative expression detection,__DROP__,1,AUX-Other
new information provided,Informativeness,1,QOG-c-2
new word usage,Diversity/Non-diversity (form),1,QOF-f-1
negative property refutation,__DROP__,1,AUX-Other
negativity,__DROP__,1,AUX-Other
neglect_or_emotional_indifference,__DROP__,1,AUX-Other
no missed facts,Absence of Omissions (relative to input),1,QIC-c-1
no missing facts,Absence of Omissions (relative to input),1,QIC-c-1
non-Latin characters,__DROP__,1,AUX-Other
non-collaborative behaviors,Detectability of Speaker/Author Trait,1,QEF-w-5
no omission of important information,Absence of Omissions (relative to input),1,QIC-c-1
no significant discrepancies,Correctness of Outputs (outputs as a whole),1,QOC-w-1
not already answered,Nonredundancy (content/meaning),1,QOG-c-1
non-rejection,Refusal Appropriateness,1,QEC-w-2
non-violation,Correctness of Outputs (outputs as a whole),1,QOC-w-1
not similar to original utterance,Similarity/Dissimilarity to Input (outputs as a whole),1,QIF-w-4
not too similar to original,Similarity/Dissimilarity to Input (outputs as a whole),1,QIF-w-4
note quality,Overall Quality / Preference,1,AUX-OverallQuality
object salience,Consistency with Input,1,QIC-c-3
object existence,Absence of Omissions (relative to input),1,QIC-c-1
object position correctness,Consistency with Input,1,QIC-c-3
omission of referent,Absence of Omissions (relative to input),1,QIC-c-1
omission recall,__DROP__,1,AUX-Other
omitted facts,Factual Truth,1,QEC-c-1
offset accuracy,Form Accuracy,1,QTC-f-1
off-topic sections,Relevance to Input,1,QIG-c-3
object-level hallucination,Absence of Additions (relative to input),1,QIC-c-2
objective completion,Usefulness for Task/Information Need,1,QEG-w-3.1
objective information,Factual Truth,1,QEC-c-1
no superfluous information,Absence of Additions (relative to input),1,QIC-c-2
nonsensical,Semantic Correctness,1,QOC-c-1
norm adherence,Adherence to Style Guide,1,QEC-f-1
normal,Naturalness (outputs as a whole),1,QEG-w-1
novel,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
novel entities,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
number of edit operations,__DROP__,1,AUX-Other
omission detection,Absence of Omissions (relative to input),1,QIC-c-1
one word,__DROP__,1,AUX-Other
operation equivalence,Functional Correctness,1,QEC-w-1
opportunity cost,__DROP__,1,AUX-Other
oppose,__DROP__,1,AUX-Other
order of statements,Wellorderedness,1,QOG-c-3.1
out-of-context error,Consistency with Input,1,QIC-c-3
out-of-scope detection,Refusal Appropriateness,1,QEC-w-2
out-of-scope reasoning type,__DROP__,1,AUX-Other
outline quality,Coherence,1,QOG-c-3
outline utilization,Consistency with Input,1,QIC-c-3
order preference,Wellorderedness,1,QOG-c-3.1
orientation correctness,Consistency with Input,1,QIC-c-3
overall commonsense,Semantic Correctness,1,QOC-c-1
optimality,Overall Quality / Preference,1,AUX-OverallQuality
optional step detection,__DROP__,1,AUX-Other
optional token identification,__DROP__,1,AUX-Other
options reasonable rate,__DROP__,1,AUX-Other
order correctness,Wellorderedness,1,QOG-c-3.1
overall competence,Overall Quality / Preference,1,AUX-OverallQuality
overall conversational experience,Overall Quality / Preference,1,AUX-OverallQuality
overall need for post-editing,System Usability as Affected by Outputs,1,QEG-w-5
overall performance,Overall Quality / Preference,1,AUX-OverallQuality
overall pun quality,Humorousness/Non-humorousness,1,QOF-w-5
overall quality preference,Overall Quality / Preference,1,AUX-OverallQuality
output evaluation quality,__DROP__,1,AUX-Other
overall analogy quality,Creativity/Non-creativity (outputs as a whole),1,QOF-w-6
overall image quality,__DROP__,1,AUX-Other
overall transfer quality,Success of Style Transfer from Sample,1,QIG-f-2
overall trustworthiness,Overall Quality / Preference,1,AUX-OverallQuality
overall user experience,User Satisfaction as Affected by Outputs,1,QEG-w-6
overkill backfire effect,__DROP__,1,AUX-Other
